price,levy,brand,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,type,drive_wheels,doors,wheel,color,airbags,car_age
18800,1185,ford,jeep,yes,hybrid,2.5,196682,4.0,automatic,front,4,left,black,0,15
3763300,1058,toyota,jeep,yes,petrol,3.5,134114,6.0,automatic,4x4,4,left,white,10,12
1411300,639,ford,hatchback,no,petrol,2.0,13000,4.0,manual,front,4,left,white,8,10
15700,1055,mercedes-benz,sedan,yes,diesel,3.5,237158,6.0,automatic,4x4,4,left,black,12,11
3955900,765,hyundai,jeep,yes,diesel,2.0,99000,4.0,automatic,front,4,left,grey,4,9
1254400,353,toyota,hatchback,no,hybrid,1.8,118410,4.0,automatic,front,4,left,silver,12,9
784000,781,mercedes-benz,sedan,yes,petrol,3.2,111111,6.0,automatic,rear,4,left,black,6,24
22000,1185,ford,jeep,yes,hybrid,2.5,193614,4.0,automatic,front,4,left,white,0,15
172500,1324,toyota,sedan,yes,hybrid,3.3,226198,6.0,automatic,4x4,4,left,green,12,14
1568100,862,toyota,sedan,yes,petrol,2.5,165222,4.0,automatic,front,4,left,black,8,13
1329700,531,chevrolet,hatchback,yes,petrol,1.6,46000,4.0,automatic,front,4,left,red,4,12
1223100,1537,hyundai,sedan,yes,petrol,3.3,159747,4.0,automatic,front,4,left,black,4,15
203800,353,toyota,jeep,yes,hybrid,1.8,104795,4.0,automatic,front,4,left,white,12,9
972200,609,toyota,sedan,yes,hybrid,2.5,127515,4.0,automatic,front,4,left,black,12,6
2647500,530,hyundai,sedan,yes,petrol,1.6,94415,4.0,automatic,front,4,left,black,4,11
1693500,781,toyota,hatchback,no,hybrid,1.8,124000,4.0,automatic,front,4,left,black,6,15
1693500,642,ford,hatchback,yes,petrol,2.0,155607,4.0,automatic,front,4,left,black,4,12
1585000,836,hyundai,sedan,yes,petrol,2.0,152566,4.0,automatic,front,4,left,grey,4,14
1097600,642,ford,sedan,yes,petrol,2.0,121000,4.0,automatic,front,4,left,black,10,12
1406900,836,hyundai,sedan,yes,petrol,2.0,170000,4.0,automatic,front,4,left,black,4,14
3897500,501,toyota,sedan,yes,petrol,1.5,51000,4.0,automatic,front,4,left,white,4,10
70600,394,toyota,sedan,yes,hybrid,2.5,189216,4.0,automatic,front,4,left,black,12,10
1724900,781,hyundai,sedan,no,petrol,1.8,177600,4.0,automatic,front,4,left,white,9,13
1944400,697,hyundai,sedan,yes,petrol,1.8,96000,4.0,automatic,front,4,left,silver,16,9
4039000,891,hyundai,jeep,yes,diesel,2.0,175089,4.0,automatic,front,4,left,white,4,8
7000,781,hyundai,sedan,no,petrol,1.8,96000,4.0,automatic,front,4,left,grey,8,9
1881700,397,toyota,hatchback,no,hybrid,1.8,74098,4.0,automatic,front,4,left,silver,8,8
940800,919,bmw,jeep,yes,diesel,3.0,149520,6.0,automatic,4x4,4,left,grey,0,12
4233700,781,bmw,sedan,yes,petrol,2.0,26000,4.0,automatic,4x4,4,left,white,12,9
799700,1537,toyota,jeep,yes,hybrid,3.3,251278,6.0,automatic,4x4,4,left,green,12,15
360700,441,hyundai,sedan,yes,hybrid,2.4,229192,4.0,automatic,front,4,left,silver,0,9
329300,1659,toyota,sedan,yes,petrol,5.7,0,8.0,automatic,4x4,4,left,white,12,10
627200,781,toyota,hatchback,no,hybrid,1.5,240000,4.0,automatic,front,4,left,white,6,16
22000,259,chevrolet,hatchback,yes,hybrid,1.4,110958,4.0,automatic,front,4,left,black,0,10
423400,753,hyundai,sedan,yes,hybrid,2.4,123862,4.0,automatic,front,4,left,white,12,12
392000,810,toyota,sedan,yes,petrol,1.8,155942,4.0,automatic,front,4,left,silver,12,8
1850000,528,hyundai,sedan,yes,petrol,1.6,179664,4.0,automatic,front,4,left,silver,4,10
2320700,862,toyota,jeep,yes,petrol,2.5,198400,4.0,automatic,4x4,4,left,green,8,13
1734600,531,hyundai,hatchback,yes,diesel,1.6,151136,4.0,automatic,front,4,left,white,4,12
156800,1493,mercedes-benz,sedan,yes,diesel,3.5,77205,6.0,automatic,rear,4,left,grey,12,8
2979300,1018,bmw,sedan,yes,petrol,3.0,123803,6.0,automatic,rear,4,left,white,8,13
3090600,501,toyota,hatchback,yes,petrol,1.5,42000,4.0,automatic,front,4,left,grey,4,10
1082000,919,bmw,jeep,yes,diesel,3.0,229966,6.0,automatic,4x4,4,left,black,0,12
1090000,503,toyota,hatchback,no,hybrid,1.5,244800,4.0,automatic,front,4,left,black,12,12
3071200,877,hyundai,jeep,yes,diesel,1.7,50380,4.0,automatic,front,4,left,white,4,7
1991400,586,toyota,hatchback,no,hybrid,1.8,110000,4.0,automatic,front,4,left,black,8,12
3307600,880,hyundai,sedan,yes,petrol,1.6,41523,4.0,automatic,front,4,left,blue,4,6
752700,781,ford,microbus,yes,diesel,2.5,1000,4.0,manual,rear,4,left,white,0,27
1285800,781,ford,hatchback,no,petrol,1.4,160000,4.0,manual,front,4,left,white,4,13
54900,518,toyota,jeep,yes,hybrid,2.5,74053,4.0,automatic,4x4,4,left,blue,12,8
47000,441,hyundai,sedan,yes,hybrid,2.4,135730,4.0,automatic,front,4,left,silver,0,9
31400,1017,mercedes-benz,jeep,yes,petrol,2.0,46413,4.0,automatic,4x4,4,left,blue,0,7
940800,781,ford,microbus,no,diesel,2.5,11111,4.0,manual,rear,4,left,white,2,26
3590200,891,hyundai,jeep,yes,diesel,2.0,99821,4.0,automatic,front,4,left,white,4,8
1505300,1834,mercedes-benz,microbus,no,diesel,2.2,169000,6.0,manual,rear,4,left,white,2,20
1167600,761,chevrolet,sedan,yes,petrol,1.8,153966,4.0,automatic,front,4,left,silver,4,14
1317200,781,toyota,hatchback,no,hybrid,1.5,70000,4.0,automatic,front,4,right,silver,8,10
4359200,765,hyundai,jeep,yes,petrol,2.0,76000,4.0,automatic,4x4,4,left,black,12,9
70600,761,toyota,jeep,yes,hybrid,1.8,221760,4.0,automatic,front,4,left,blue,12,14
1818900,781,hyundai,sedan,no,petrol,1.8,115200,4.0,automatic,front,4,left,grey,6,11
1003600,382,ford,sedan,yes,hybrid,2.0,100747,4.0,automatic,front,4,left,green,0,9
4856600,1273,ford,jeep,yes,petrol,3.5,143604,4.0,automatic,front,4,left,white,4,9
2508900,915,bmw,jeep,yes,diesel,3.0,141384,6.0,automatic,4x4,4,left,blue,0,10
1662100,779,toyota,sedan,no,hybrid,2.5,136861,4.0,automatic,front,4,left,blue,0,11
1254400,640,ford,sedan,no,hybrid,2.0,144000,4.0,automatic,front,4,left,blue,10,11
2101200,781,toyota,hatchback,no,hybrid,1.8,243200,4.0,automatic,front,4,left,silver,12,11
658600,789,chevrolet,sedan,yes,petrol,1.6,75996,4.0,automatic,front,4,left,black,4,15
1513200,836,hyundai,sedan,yes,petrol,2.0,185120,4.0,automatic,front,4,left,silver,4,14
626900,617,chevrolet,sedan,yes,petrol,1.2,73816,4.0,automatic,front,4,left,silver,4,15
2026600,583,hyundai,sedan,yes,petrol,1.6,94910,4.0,automatic,front,4,left,silver,4,13
28200,753,hyundai,sedan,yes,hybrid,2.4,226814,4.0,automatic,front,4,left,black,0,12
5434600,1079,hyundai,jeep,yes,diesel,2.0,46503,4.0,automatic,front,4,left,grey,4,6
407700,1529,mercedes-benz,sedan,no,petrol,1.8,2014,4.0,manual,rear,4,left,black,2,29
1238800,1399,mercedes-benz,sedan,yes,diesel,3.5,189530,6.0,automatic,4x4,4,left,black,12,14
1445400,836,hyundai,sedan,yes,petrol,2.0,171734,4.0,automatic,front,4,left,silver,4,14
661100,502,toyota,hatchback,yes,hybrid,1.5,143686,4.0,automatic,front,4,left,white,4,11
752700,781,toyota,jeep,yes,petrol,2.5,157232,4.0,automatic,front,4,left,silver,12,12
39200,640,ford,sedan,yes,hybrid,2.0,215965,4.0,automatic,front,4,left,black,0,11
2508900,1202,hyundai,sedan,no,petrol,2.4,50000,4.0,automatic,front,4,left,white,10,7
1066300,781,bmw,sedan,no,petrol,2.5,76000,6.0,automatic,rear,4,left,silver,6,21
2038500,781,mercedes-benz,microbus,yes,diesel,2.9,111111,5.0,manual,rear,4,left,white,1,26
815400,1451,bmw,jeep,yes,petrol,4.4,147677,8.0,automatic,4x4,4,left,red,12,13
2101200,781,toyota,sedan,yes,petrol,2.5,101000,4.0,automatic,front,4,left,grey,8,12
564500,1324,toyota,sedan,yes,hybrid,3.3,345405,6.0,automatic,4x4,4,left,silver,12,14
2100900,1024,hyundai,minivan,yes,diesel,2.5,92336,4.0,automatic,front,4,left,silver,4,14
6491700,781,mercedes-benz,sedan,yes,petrol,2.0,83000,6.0,automatic,rear,4,left,black,12,9
3073400,1053,mercedes-benz,sedan,yes,diesel,3.5,200179,6.0,automatic,4x4,4,left,black,12,10
1975700,781,ford,hatchback,yes,hybrid,2.0,93450,4.0,automatic,front,4,left,white,10,11
627200,781,bmw,sedan,yes,petrol,2.2,55000,6.0,manual,rear,4,left,blue,2,25
2446200,781,mercedes-benz,sedan,yes,diesel,3.0,292000,6.0,automatic,rear,4,left,silver,12,16
1317200,502,toyota,hatchback,no,hybrid,1.5,0,4.0,automatic,front,4,left,white,12,11
18800,1018,bmw,jeep,yes,petrol,3.0,196330,6.0,automatic,4x4,4,left,white,12,13
407700,640,ford,sedan,yes,hybrid,2.0,320554,4.0,automatic,front,4,left,white,0,11
4861000,518,toyota,jeep,no,hybrid,2.5,19000,4.0,automatic,4x4,4,left,blue,12,8
62700,1304,bmw,jeep,yes,petrol,4.4,118656,8.0,automatic,4x4,4,left,black,12,11
1944400,934,ford,sedan,no,petrol,2.5,90000,4.0,automatic,front,4,left,black,8,9
117600,353,toyota,hatchback,yes,hybrid,1.8,134835,4.0,automatic,front,4,left,grey,12,9
1662100,1172,mercedes-benz,sedan,yes,diesel,3.5,119379,6.0,automatic,4x4,4,left,silver,12,13
47000,2148,mercedes-benz,sedan,yes,petrol,5.5,199203,8.0,automatic,rear,4,left,black,12,14
1850300,781,toyota,sedan,yes,hybrid,2.4,22000,4.0,automatic,front,4,left,silver,10,17
2132600,891,hyundai,sedan,no,petrol,2.0,67000,4.0,automatic,front,4,left,black,12,8
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
831100,528,ford,sedan,no,petrol,1.6,107738,4.0,automatic,front,4,left,blue,12,10
1599400,475,chevrolet,sedan,yes,petrol,1.4,74000,4.0,automatic,front,4,left,silver,8,12
2717400,833,chevrolet,jeep,yes,diesel,2.2,69320,4.0,automatic,front,4,left,silver,4,9
31400,1750,toyota,jeep,yes,hybrid,3.3,0,6.0,automatic,4x4,4,left,silver,12,16
2258000,777,toyota,sedan,yes,petrol,2.5,29800,4.0,automatic,front,4,left,white,6,10
407700,781,toyota,sedan,yes,hybrid,2.5,214098,4.0,automatic,front,4,left,silver,12,12
1630800,781,mercedes-benz,sedan,yes,petrol,3.2,130000,6.0,automatic,rear,4,right,silver,8,20
172500,1363,mercedes-benz,jeep,yes,diesel,4.6,180659,8.0,automatic,4x4,4,left,black,12,12
8216600,1104,bmw,jeep,yes,petrol,3.0,80000,6.0,automatic,4x4,4,left,blue,12,9
1097600,1832,mercedes-benz,minivan,no,diesel,2.2,215000,4.0,manual,rear,4,left,blue,6,19
1851900,640,chevrolet,sedan,yes,diesel,2.0,163855,4.0,automatic,front,4,left,white,4,11
1387700,585,chevrolet,sedan,yes,petrol,1.8,137538,4.0,automatic,front,4,left,black,4,11
2352100,382,ford,sedan,no,hybrid,2.0,84800,4.0,automatic,front,4,left,silver,12,9
6585800,1325,toyota,sedan,yes,petrol,2.5,7000,4.0,automatic,front,4,left,black,10,5
1347600,687,hyundai,sedan,yes,petrol,1.6,132967,4.0,automatic,front,4,left,grey,4,14
2226600,1016,chevrolet,jeep,yes,petrol,2.0,48432,4.0,automatic,front,4,left,black,4,7
39200,781,toyota,sedan,yes,hybrid,2.5,314373,4.0,automatic,front,4,left,grey,12,12
164600,919,bmw,sedan,yes,petrol,3.0,129834,6.0,automatic,rear,4,left,blue,12,12
1568100,584,hyundai,sedan,yes,petrol,1.8,149000,4.0,automatic,front,4,left,grey,10,10
1034900,2002,hyundai,sedan,yes,petrol,3.8,136192,4.0,automatic,front,4,left,black,4,16
94100,779,toyota,sedan,yes,hybrid,2.5,225510,4.0,automatic,front,4,left,white,12,11
54900,891,ford,sedan,yes,petrol,2.0,50195,4.0,automatic,front,4,left,grey,12,8
4298700,1017,hyundai,sedan,yes,petrol,2.0,13148,4.0,automatic,front,4,left,black,4,7
86200,1714,mercedes-benz,jeep,yes,petrol,3.5,53070,6.0,automatic,rear,4,left,blue,12,7
564500,503,toyota,hatchback,no,hybrid,1.5,99000,4.0,automatic,front,4,left,white,4,12
2709300,730,chevrolet,jeep,yes,diesel,1.6,51287,4.0,automatic,front,4,left,grey,4,8
1771900,585,toyota,sedan,yes,hybrid,1.8,268800,4.0,automatic,front,4,left,black,10,11
470400,761,toyota,sedan,yes,hybrid,1.8,319301,4.0,automatic,front,4,left,white,12,14
28200,1598,mercedes-benz,jeep,yes,diesel,3.0,213998,6.0,automatic,4x4,4,left,silver,12,16
2367800,765,chevrolet,jeep,yes,diesel,2.0,30000,4.0,automatic,front,4,left,silver,4,9
25000,781,toyota,jeep,no,diesel,3.0,33000,6.0,automatic,4x4,4,left,white,12,5
4098300,639,hyundai,jeep,yes,diesel,2.0,120871,4.0,automatic,front,4,left,silver,4,10
1346300,1756,hyundai,coupe,yes,petrol,3.8,187143,4.0,automatic,front,4,left,white,4,15
94100,400,chevrolet,sedan,yes,hybrid,1.5,43128,4.0,automatic,front,4,left,silver,12,6
109800,777,toyota,sedan,yes,petrol,2.5,254230,4.0,automatic,front,4,left,black,12,10
1348500,781,ford,hatchback,no,petrol,1.6,100300,4.0,automatic,front,4,left,black,2,12
39200,779,toyota,sedan,yes,petrol,2.5,78670,4.0,automatic,front,4,left,silver,12,11
3763300,1202,hyundai,jeep,no,petrol,2.4,79309,4.0,automatic,front,4,left,black,7,7
3961500,595,toyota,hatchback,yes,petrol,1.5,43578,4.0,automatic,front,4,left,silver,4,9
501800,779,toyota,sedan,yes,hybrid,2.5,190549,4.0,automatic,front,4,left,black,12,11
15700,333,ford,sedan,yes,hybrid,2.0,186048,4.0,automatic,front,4,left,black,0,10
2195300,779,toyota,sedan,yes,petrol,2.5,78082,4.0,automatic,front,4,left,black,12,11
13297100,1493,ford,sedan,yes,petrol,3.5,30573,4.0,automatic,front,4,left,white,4,8
18800,289,ford,sedan,yes,hybrid,0.4,209843,4.0,automatic,front,4,left,grey,0,16
1034900,781,bmw,sedan,yes,petrol,2.5,250000,6.0,automatic,rear,4,left,grey,4,20
1913000,528,hyundai,sedan,yes,diesel,1.6,142495,4.0,automatic,front,4,left,white,4,10
2132600,456,toyota,sedan,yes,hybrid,2.5,14004,4.0,automatic,front,4,left,black,8,9
4045600,781,bmw,sedan,yes,petrol,3.0,176480,4.0,automatic,rear,4,left,black,12,12
2289400,781,mercedes-benz,microbus,no,diesel,2.7,333333,5.0,manual,rear,4,left,green,2,24
3136100,1091,toyota,sedan,yes,petrol,2.5,54400,4.0,automatic,front,4,left,black,8,8
454700,1017,hyundai,sedan,yes,petrol,2.0,115974,4.0,automatic,front,4,left,white,12,7
188200,746,toyota,sedan,yes,hybrid,1.5,142426,4.0,automatic,front,4,left,white,12,15
3920100,1018,mercedes-benz,jeep,yes,diesel,3.0,74500,6.0,automatic,4x4,4,left,black,12,13
3700000,891,hyundai,jeep,yes,diesel,2.0,136027,4.0,automatic,front,4,left,black,4,8
1034900,1091,toyota,sedan,yes,petrol,2.5,70066,4.0,automatic,front,4,left,white,12,8
2979300,781,bmw,coupe,yes,petrol,3.0,98000,8.0,automatic,rear,2,left,white,12,11
1003600,781,toyota,sedan,no,petrol,2.0,138643,4.0,automatic,front,4,right,silver,8,20
2289400,382,hyundai,sedan,yes,hybrid,2.4,76000,4.0,automatic,front,4,left,black,7,10
1505300,781,ford,sedan,no,petrol,1.6,108000,4.0,automatic,front,4,left,black,8,9
2588900,730,hyundai,sedan,yes,petrol,1.6,63276,4.0,automatic,front,4,left,white,4,8
1662100,1172,mercedes-benz,sedan,yes,diesel,3.5,119379,6.0,automatic,4x4,4,left,silver,12,13
2000500,531,hyundai,sedan,yes,petrol,1.6,104997,4.0,automatic,front,4,left,white,4,12
435900,1285,chevrolet,jeep,yes,diesel,2.0,52699,4.0,automatic,front,4,left,silver,4,17
78400,1537,toyota,jeep,yes,hybrid,3.3,472304,6.0,automatic,4x4,4,left,white,12,15
219500,781,toyota,hatchback,no,petrol,1.8,150000,4.0,automatic,front,4,right,silver,4,22
2264900,836,hyundai,jeep,yes,diesel,2.0,166320,4.0,automatic,front,4,left,black,4,14
4098300,640,hyundai,jeep,yes,diesel,2.0,95000,4.0,automatic,front,4,left,black,4,11
1693500,1832,mercedes-benz,microbus,no,diesel,2.2,183000,4.0,manual,rear,2,left,white,2,19
1568100,584,hyundai,sedan,no,petrol,1.8,95000,4.0,automatic,front,4,left,blue,0,10
1662100,781,toyota,sedan,no,hybrid,2.4,215000,4.0,automatic,front,4,left,silver,4,17
297900,751,hyundai,sedan,yes,petrol,2.4,191848,4.0,automatic,front,4,left,black,12,11
2320700,642,chevrolet,jeep,yes,diesel,2.0,132043,4.0,automatic,front,4,left,white,4,12
6000,781,toyota,sedan,no,petrol,1.3,100000,4.0,automatic,front,4,left,silver,2,22
1411300,781,bmw,sedan,yes,petrol,3.0,416000,6.0,manual,rear,4,left,black,6,20
5900600,1077,hyundai,jeep,yes,diesel,2.0,14000,4.0,automatic,front,4,left,grey,4,5
1034900,394,toyota,sedan,yes,hybrid,2.5,0,4.0,automatic,front,4,left,black,12,10
2000500,583,hyundai,sedan,yes,petrol,1.6,94479,4.0,automatic,front,4,left,red,4,13
39200,777,toyota,jeep,yes,petrol,2.5,168661,4.0,automatic,front,4,left,white,12,10
1505300,751,hyundai,sedan,yes,petrol,2.4,52528,4.0,automatic,front,4,left,blue,0,11
86200,919,bmw,jeep,yes,petrol,3.0,133342,6.0,automatic,4x4,4,left,black,12,12
2526400,639,hyundai,jeep,yes,diesel,2.0,191980,4.0,automatic,front,4,left,white,4,10
2101200,831,toyota,sedan,yes,petrol,1.5,20549,4.0,automatic,front,4,left,grey,10,6
407700,753,hyundai,sedan,yes,hybrid,2.4,259934,4.0,automatic,front,4,left,red,0,12
9674900,1076,hyundai,jeep,yes,diesel,2.0,9146,4.0,automatic,front,4,left,white,4,4
4233700,639,bmw,sedan,yes,petrol,2.0,156000,4.0,automatic,rear,4,left,white,12,10
13000,781,bmw,jeep,yes,petrol,4.4,90000,8.0,automatic,4x4,4,left,black,8,18
1662100,586,toyota,hatchback,no,petrol,1.8,158302,4.0,automatic,front,4,left,blue,6,12
2373400,911,hyundai,jeep,yes,diesel,2.2,115505,4.0,automatic,front,4,left,white,4,14
172500,531,hyundai,hatchback,yes,petrol,1.6,104509,4.0,automatic,front,4,left,blue,12,12
1568100,781,bmw,jeep,yes,petrol,4.4,224000,8.0,automatic,4x4,4,left,black,6,20
15700,919,mercedes-benz,jeep,yes,diesel,3.0,221312,6.0,automatic,4x4,4,left,blue,12,12
2443300,777,hyundai,minivan,yes,diesel,2.5,128000,4.0,automatic,front,4,left,grey,4,10
300000,781,mercedes-benz,sedan,no,petrol,2.0,11111,4.0,automatic,rear,4,right,blue,6,23
164600,1399,mercedes-benz,sedan,yes,petrol,3.5,205968,6.0,automatic,4x4,4,left,white,12,14
62700,1514,mercedes-benz,jeep,yes,petrol,4.6,163298,8.0,automatic,4x4,4,left,white,12,13
1693500,781,bmw,jeep,yes,diesel,3.0,250000,8.0,automatic,4x4,4,left,blue,0,20
470400,1714,mercedes-benz,jeep,yes,petrol,3.5,59331,6.0,automatic,rear,4,left,black,0,7
987900,1018,mercedes-benz,sedan,yes,diesel,3.0,273186,6.0,automatic,rear,4,left,white,12,13
2979300,1083,chevrolet,coupe,yes,petrol,3.6,134400,6.0,manual,rear,2,left,grey,8,11
2393200,640,hyundai,jeep,yes,diesel,2.0,166762,4.0,automatic,front,4,left,white,4,11
109800,777,ford,sedan,yes,petrol,2.5,284880,4.0,automatic,front,4,left,blue,12,10
1317200,781,hyundai,jeep,yes,petrol,2.7,160000,6.0,automatic,4x4,4,left,black,8,18
2508900,781,hyundai,sedan,yes,petrol,1.6,59000,4.0,automatic,front,2,left,silver,8,9
2853900,810,toyota,hatchback,no,petrol,1.8,31000,4.0,automatic,front,4,left,grey,8,8
47000,1055,mercedes-benz,sedan,yes,petrol,3.5,220696,6.0,automatic,4x4,4,left,black,12,11
2665700,919,mercedes-benz,jeep,yes,diesel,3.0,271701,6.0,automatic,4x4,4,left,white,12,12
972200,843,toyota,sedan,no,hybrid,1.5,240000,4.0,automatic,front,4,left,grey,10,16
156800,781,toyota,sedan,yes,hybrid,2.5,119765,4.0,automatic,front,4,left,red,12,12
2883000,642,hyundai,jeep,yes,diesel,2.0,120950,4.0,automatic,front,4,left,silver,4,12
2132600,781,bmw,coupe,yes,petrol,3.0,220763,6.0,automatic,4x4,2,left,black,15,13
1630800,761,toyota,hatchback,no,hybrid,1.8,135797,4.0,automatic,front,4,left,red,0,14
2352100,781,toyota,sedan,no,hybrid,2.5,214098,4.0,automatic,front,4,left,silver,0,12
300000,781,bmw,sedan,yes,petrol,2.8,111000,6.0,manual,rear,4,left,white,1,31
1442600,781,toyota,hatchback,no,hybrid,1.8,188800,4.0,automatic,front,4,left,silver,8,14
1129000,781,mercedes-benz,microbus,no,diesel,2.9,370000,6.0,manual,rear,4,left,white,0,25
62700,382,chevrolet,hatchback,yes,hybrid,1.5,102379,4.0,automatic,front,4,left,blue,12,7
5137300,971,hyundai,jeep,yes,diesel,2.2,140552,4.0,automatic,front,4,left,white,4,8
454700,1598,mercedes-benz,jeep,yes,diesel,3.0,213998,6.0,automatic,4x4,4,left,silver,12,16
1599400,1185,hyundai,minivan,yes,diesel,2.5,74121,4.0,automatic,front,4,left,black,4,15
1272000,531,hyundai,sedan,yes,diesel,1.6,169486,4.0,automatic,front,4,left,grey,4,12
2470900,528,hyundai,sedan,yes,diesel,1.6,133480,4.0,automatic,front,4,left,white,4,10
243000,781,toyota,sedan,yes,hybrid,2.5,228717,4.0,automatic,front,4,left,grey,12,12
956500,1058,toyota,jeep,yes,petrol,3.5,285186,6.0,automatic,front,4,left,grey,12,12
3292900,781,bmw,jeep,yes,petrol,4.8,248000,8.0,automatic,4x4,4,left,black,0,17
846700,781,hyundai,hatchback,no,petrol,1.4,0,4.0,automatic,front,4,left,silver,8,18
454700,1850,mercedes-benz,sedan,yes,diesel,3.5,494317,6.0,automatic,4x4,4,left,black,12,16
501800,781,bmw,coupe,no,petrol,2.5,160000,6.0,automatic,rear,2,left,silver,0,23
5354000,1091,chevrolet,sedan,yes,petrol,2.5,62230,4.0,automatic,front,4,left,black,4,8
1191700,753,hyundai,sedan,yes,hybrid,2.4,116000,4.0,automatic,front,4,left,white,8,12
893800,1267,toyota,hatchback,no,hybrid,1.5,109000,4.0,automatic,front,4,right,silver,2,11
2000500,583,hyundai,sedan,yes,petrol,1.6,106616,4.0,automatic,front,4,left,black,4,13
815400,843,toyota,hatchback,no,hybrid,1.5,200000,4.0,automatic,front,4,left,grey,8,16
345000,1624,mercedes-benz,sedan,yes,diesel,3.5,109139,6.0,automatic,rear,4,left,black,12,15
1097600,831,hyundai,sedan,no,petrol,2.4,149000,4.0,automatic,front,4,left,blue,10,13
909500,988,toyota,hatchback,no,hybrid,1.5,150000,4.0,automatic,front,4,left,silver,9,17
47000,761,toyota,jeep,yes,hybrid,1.8,408997,4.0,automatic,front,4,left,white,12,14
39200,1053,mercedes-benz,sedan,yes,diesel,3.5,29675,6.0,automatic,4x4,4,left,black,12,10
15700,749,hyundai,sedan,yes,petrol,2.4,274981,4.0,automatic,front,4,left,grey,12,10
2822500,1850,mercedes-benz,coupe,yes,petrol,3.5,77300,6.0,automatic,rear,4,left,black,12,16
94100,834,toyota,jeep,yes,petrol,2.7,177894,4.0,automatic,4x4,4,left,silver,12,11
2258000,779,toyota,sedan,yes,petrol,2.5,47000,4.0,automatic,front,4,left,white,8,11
2665700,781,mercedes-benz,minivan,yes,diesel,3.0,180000,6.0,automatic,4x4,4,left,white,10,17
1445400,531,hyundai,sedan,yes,petrol,1.6,149935,4.0,automatic,front,4,left,black,4,12
407700,751,hyundai,sedan,yes,petrol,2.4,111930,4.0,automatic,front,4,left,silver,12,11
345000,607,toyota,sedan,yes,hybrid,2.5,9626,4.0,automatic,front,4,left,black,12,5
1542300,687,hyundai,sedan,yes,petrol,1.6,80861,4.0,automatic,front,4,left,silver,4,14
1568100,586,hyundai,sedan,yes,petrol,1.8,236800,4.0,automatic,front,4,left,black,6,12
2081400,640,chevrolet,jeep,yes,diesel,2.0,151522,4.0,automatic,front,4,left,silver,4,11
31400,1017,mercedes-benz,sedan,yes,petrol,2.0,26802,4.0,automatic,rear,4,left,black,12,7
